course_id,discipline,distance,nb_partants,allocation,taux_hippo,confiance_top1,cote_top1,ecart_top2,std_probas,temperature,precipitation,vent_kmh,terrain_lourd,erreur_top1,top1_dans_top5,gagnant_rang_chez_victor,precision_quinte,victor_correct,tranche_conf,tranche_dist
78320,TROT_ATTELE,2175,14,59000,0.3909,74.98,3.8,7.33,7.38,13.2,2.5,13.4,1,5,1,2,3,1,>65%,Long
78321,CROSS,2700,10,46000,0.3909,74.86,7.0,1.87,1.94,13.2,2.5,13.4,1,99,0,3,4,0,>65%,Fond
78324,CROSS,1800,10,3000,0.4402,88.18,2.0,11.08,6.8,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Moyen
78325,CROSS,2400,10,2500,0.4402,79.91,2.9,5.52,9.9,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78328,CROSS,2400,16,3000,0.4402,81.85,2.0,13.22,22.44,15.0,0.0,10.0,0,2,1,99,1,1,>65%,Fond
78329,CROSS,2960,9,4000,0.4402,89.6,1.6,10.33,9.16,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78330,CROSS,2400,10,3500,0.4402,83.38,3.2,6.64,8.64,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Fond
78335,TROT_MONTE,1950,13,16300,0.4196,83.15,3.3,1.91,7.04,15.0,0.0,10.0,0,6,0,8,2,0,>65%,Long
78340,TROT_MONTE,2650,16,11900,0.4196,88.61,2.0,21.84,17.99,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78341,TROT_MONTE,1950,11,11500,0.4196,90.67,2.4,12.92,14.85,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Long
78345,CROSS,2175,11,40000,0.3909,78.23,3.7,0.68,8.94,13.2,2.5,13.4,1,2,1,4,3,1,>65%,Long
78348,CROSS,2175,10,40000,0.3909,76.3,3.1,1.97,5.94,13.2,2.5,13.4,1,1,1,1,5,1,>65%,Long
78357,TROT_ATTELE,2175,10,40000,0.3909,67.7,8.5,2.95,8.95,13.2,2.5,13.4,1,99,0,99,1,0,>65%,Long
78362,CROSS,2700,9,46000,0.3909,71.03,10.0,0.21,12.16,13.2,2.5,13.4,1,3,1,3,2,1,>65%,Fond
78364,CROSS,1900,8,6000,0.5442,86.36,2.3,3.11,4.51,15.0,0.0,10.0,0,3,1,2,5,1,>65%,Long
78365,PLAT,3600,8,25000,0.4472,88.67,3.0,0.56,9.52,12.4,0.2,12.8,0,5,1,2,3,1,>65%,Fond
78373,CROSS,1900,6,6000,0.5442,92.91,2.0,0.43,3.74,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Long
78376,CROSS,1900,7,6000,0.5442,88.82,2.5,7.83,10.15,15.0,0.0,10.0,0,99,0,99,4,0,>65%,Long
78377,CROSS,2500,7,6000,0.5442,78.61,12.0,2.28,13.84,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Fond
78382,PLAT,3500,8,88000,0.4472,76.86,6.2,14.12,15.69,12.4,0.2,12.8,0,99,0,99,1,0,>65%,Fond
78383,PLAT,3600,11,25000,0.4472,78.73,4.1,3.45,8.1,12.4,0.2,12.8,0,8,0,4,2,0,>65%,Fond
78390,PLAT,3000,8,49000,0.4472,83.84,3.1,3.32,3.95,12.4,0.2,12.8,0,6,0,7,2,0,>65%,Fond
78391,PLAT,3000,14,49000,0.4472,71.22,4.0,3.2,8.42,12.4,0.2,12.8,0,99,0,2,2,0,>65%,Fond
78394,CROSS,2100,12,40000,0.3909,57.63,10.0,15.08,9.57,10.4,0.0,15.2,0,4,1,99,3,1,55-65%,Long
78395,TROT_ATTELE,2700,7,46000,0.3909,74.39,11.0,2.05,8.01,10.4,0.0,15.2,0,4,1,99,3,1,>65%,Fond
78398,CROSS,2700,16,46000,0.3909,50.4,11.0,0.06,8.45,10.4,0.0,15.2,0,1,1,1,3,1,45-55%,Fond
78402,CROSS,2700,16,49000,0.3909,79.52,2.9,17.25,12.14,10.4,0.0,15.2,0,1,1,1,2,1,>65%,Fond
78403,CROSS,2100,12,40000,0.3909,74.38,2.9,3.36,11.86,10.4,0.0,15.2,0,1,1,1,1,1,>65%,Long
78404,CROSS,2700,16,46000,0.3909,84.24,1.9,47.68,24.61,10.4,0.0,15.2,0,99,0,99,1,0,>65%,Fond
78405,CROSS,2700,13,120000,0.3909,86.4,2.1,6.49,13.98,10.4,0.0,15.2,0,1,1,1,2,1,>65%,Fond
78406,CROSS,2700,15,120000,0.3909,73.7,3.3,6.17,4.29,10.4,0.0,15.2,0,5,1,5,3,1,>65%,Fond
78410,CROSS,2700,14,52000,0.3909,77.17,2.7,2.29,12.99,10.4,0.0,15.2,0,2,1,2,4,1,>65%,Fond
78411,CROSS,2700,13,120000,0.3909,41.36,32.0,4.39,4.94,10.4,0.0,15.2,0,99,0,99,3,0,30-45%,Fond
78415,CROSS,2725,14,28000,0.3843,85.27,1.5,3.49,8.63,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78416,CROSS,2700,11,17500,0.3843,85.67,1.6,25.73,11.85,15.0,0.0,10.0,0,3,1,3,4,1,>65%,Fond
78418,CROSS,2700,11,17500,0.3843,85.67,1.5,12.87,12.5,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Fond
78421,CROSS,2725,14,21000,0.3843,51.09,12.0,3.75,10.34,15.0,0.0,10.0,0,4,1,99,1,1,45-55%,Fond
78422,TROT_ATTELE,2700,16,17500,0.3843,59.12,6.5,0.44,5.65,15.0,0.0,10.0,0,2,1,12,2,1,55-65%,Fond
78424,TROT_MONTE,1200,8,16300,0.4445,82.68,4.9,1.51,15.19,15.0,0.0,10.0,0,8,0,5,3,0,>65%,Sprint
78425,TROT_MONTE,2600,11,14400,0.4445,80.31,3.9,5.33,7.77,15.0,0.0,10.0,0,3,1,6,3,1,>65%,Fond
78426,TROT_MONTE,2600,12,16300,0.4445,83.4,2.9,19.12,15.88,15.0,0.0,10.0,0,6,0,99,2,0,>65%,Fond
78432,PLAT,3500,12,69000,0.4472,82.15,3.3,16.08,11.01,12.4,0.2,12.8,0,2,1,11,2,1,>65%,Fond
78433,TROT_MONTE,1200,7,21000,0.4445,94.06,1.9,6.29,12.93,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
78439,TROT_MONTE,2600,6,15400,0.4445,94.61,3.4,0.54,2.81,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78440,TROT_MONTE,1200,6,19200,0.4445,96.76,2.2,2.0,6.09,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Sprint
78441,CROSS,2725,14,20000,0.3843,76.04,3.0,3.11,5.7,15.0,0.0,10.0,0,99,0,3,2,0,>65%,Fond
78446,TROT_MONTE,2000,16,19200,0.4445,82.36,3.3,35.61,18.24,15.0,0.0,10.0,0,3,1,99,2,1,>65%,Long
78448,TROT_MONTE,2000,16,19200,0.4445,54.1,11.0,28.91,16.94,15.0,0.0,10.0,0,9,0,99,2,0,45-55%,Long
78450,TROT_MONTE,2000,16,19200,0.4445,70.84,6.5,0.6,25.3,15.0,0.0,10.0,0,8,0,2,1,0,>65%,Long
78451,TROT_ATTELE,2825,14,23000,0.3917,75.33,2.3,9.3,20.0,15.0,0.0,10.0,0,4,1,2,2,1,>65%,Fond
78454,CROSS,2800,9,19500,0.3917,81.57,3.0,5.24,12.82,15.0,0.0,10.0,0,3,1,99,3,1,>65%,Fond
78458,TROT_MONTE,2100,12,18200,0.4389,78.92,4.5,16.63,10.76,15.8,0.0,2.3,0,2,1,99,3,1,>65%,Long
78459,CROSS,2825,13,6000,0.3917,79.1,2.3,2.11,14.27,15.0,0.0,10.0,0,3,1,3,4,1,>65%,Fond
78462,CROSS,2825,13,20000,0.3917,77.91,2.6,7.46,16.48,15.0,0.0,10.0,0,2,1,3,2,1,>65%,Fond
78463,CROSS,2825,12,23000,0.3917,79.58,3.0,5.3,8.38,15.0,0.0,10.0,0,99,0,3,2,0,>65%,Fond
78466,CROSS,2800,12,19500,0.3917,84.41,1.6,20.73,10.64,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
78467,CROSS,2800,8,19500,0.3917,89.04,1.9,14.22,6.44,15.0,0.0,10.0,0,2,1,4,5,1,>65%,Fond
78473,TROT_MONTE,2000,11,22100,0.4389,91.68,2.1,27.66,13.37,15.8,0.0,2.3,0,1,1,1,2,1,>65%,Long
78474,TROT_MONTE,2400,16,25900,0.4389,67.16,6.5,0.55,10.03,15.8,0.0,2.3,0,99,0,99,1,0,>65%,Fond
78479,TROT_MONTE,1600,7,32000,0.4389,93.15,1.4,11.69,7.27,15.8,0.0,2.3,0,1,1,1,4,1,>65%,Moyen
78480,TROT_MONTE,2100,12,20200,0.4389,81.45,3.3,19.26,7.91,15.8,0.0,2.3,0,7,0,5,2,0,>65%,Long
78485,TROT_MONTE,2400,16,50900,0.4389,68.36,4.4,5.12,7.53,15.8,0.0,2.3,0,1,1,1,3,1,>65%,Fond
78490,TROT_MONTE,2400,16,21100,0.4389,59.81,5.5,1.0,3.53,15.8,0.0,2.3,0,1,1,1,4,1,55-65%,Fond
78491,TROT_MONTE,1600,10,25000,0.4389,89.03,2.6,15.6,16.34,15.8,0.0,2.3,0,1,1,1,3,1,>65%,Moyen
78494,CROSS,2300,10,27000,0.4445,70.92,6.2,2.22,14.33,15.0,0.0,10.0,0,3,1,99,2,1,>65%,Fond
78495,CROSS,2300,11,30000,0.4445,85.89,2.1,5.83,11.72,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78500,TROT_MONTE,3000,14,19200,0.4696,63.05,5.7,0.34,6.64,15.0,0.0,10.0,0,5,1,6,3,1,55-65%,Fond
78501,CROSS,3000,10,27000,0.4445,89.85,1.7,20.42,11.5,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78505,CROSS,3000,6,6000,0.4445,92.73,1.7,0.2,3.56,15.0,0.0,10.0,0,2,1,2,5,1,>65%,Fond
78506,CROSS,2300,11,21000,0.4445,86.77,1.7,19.96,11.84,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
78507,TROT_ATTELE,3000,8,30000,0.4445,66.32,19.0,10.58,14.44,15.0,0.0,10.0,0,4,1,99,1,1,>65%,Fond
78508,CROSS,2300,14,39000,0.4445,54.35,11.0,4.14,3.48,15.0,0.0,10.0,0,7,0,3,1,0,45-55%,Fond
78511,CROSS,2300,10,22000,0.4445,84.8,2.2,11.64,11.49,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
78515,TROT_MONTE,3000,10,19200,0.4696,85.77,2.7,18.13,13.6,15.0,0.0,10.0,0,3,1,99,2,1,>65%,Fond
78516,OBSTACLE,4500,7,24000,0.4696,88.43,2.7,2.35,5.55,15.0,0.0,10.0,0,5,1,5,3,1,>65%,Fond
78517,PLAT,3900,8,26000,0.4696,72.36,9.0,1.55,14.11,15.0,0.0,10.0,0,3,1,2,2,1,>65%,Fond
78523,CROSS,2800,14,26000,0.3917,79.54,2.5,19.24,10.83,15.0,0.0,10.0,0,7,0,6,2,0,>65%,Fond
78524,PLAT,3700,10,28000,0.4696,79.93,3.8,4.47,14.19,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Fond
78529,TROT_MONTE,2000,15,19200,0.4696,80.15,3.7,13.87,20.25,15.0,0.0,10.0,0,6,0,99,2,0,>65%,Long
78531,TROT_MONTE,2000,15,19200,0.4696,57.03,8.2,10.1,11.26,15.0,0.0,10.0,0,9,0,99,1,0,55-65%,Long
78540,TROT_MONTE,2000,14,19200,0.4696,74.15,4.5,11.41,14.32,15.0,0.0,10.0,0,6,0,2,2,0,>65%,Long
78547,CROSS,2650,11,6000,0.4444,77.51,3.5,5.66,9.27,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78550,CROSS,2750,12,21000,0.3961,82.2,1.5,29.7,13.97,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
78556,CROSS,2650,9,4000,0.4444,85.57,2.5,2.59,5.23,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Fond
78557,CROSS,2650,14,5500,0.4444,87.5,1.4,21.74,15.95,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78561,CROSS,2750,14,23000,0.3961,70.05,3.8,1.21,8.71,15.0,0.0,10.0,0,2,1,8,3,1,>65%,Fond
78562,CROSS,2750,8,24000,0.3961,75.86,6.7,3.19,6.25,15.0,0.0,10.0,0,99,0,4,3,0,>65%,Fond
78564,CROSS,1800,9,24000,0.3961,79.97,4.0,2.82,10.98,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Moyen
78565,CROSS,2750,11,21000,0.3961,81.09,2.1,6.4,13.45,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78568,CROSS,2750,14,18000,0.3961,65.05,6.3,0.15,9.52,15.0,0.0,10.0,0,99,0,2,2,0,>65%,Fond
78574,TROT_MONTE,1600,16,50900,0.4345,74.85,3.9,29.74,21.49,20.4,0.0,5.8,0,1,1,1,2,1,>65%,Moyen
78575,TROT_MONTE,1600,15,19200,0.4345,85.78,2.5,10.77,16.63,20.4,0.0,5.8,0,3,1,12,3,1,>65%,Moyen
78580,TROT_MONTE,2000,8,12500,0.4345,90.74,2.8,5.33,7.78,20.4,0.0,5.8,0,7,0,2,4,0,>65%,Long
78581,TROT_MONTE,2400,8,19200,0.4345,90.57,2.6,10.32,12.44,20.4,0.0,5.8,0,3,1,5,3,1,>65%,Fond
78583,TROT_MONTE,1600,16,50900,0.4345,65.42,6.4,18.68,11.48,20.4,0.0,5.8,0,4,1,99,2,1,>65%,Moyen
78586,TROT_MONTE,3150,13,13400,0.4345,82.55,3.3,16.85,9.76,20.4,0.0,5.8,0,2,1,9,3,1,>65%,Fond
78587,CROSS,2150,8,4000,0.4444,86.68,1.9,4.28,6.3,15.0,0.0,10.0,0,6,0,2,3,0,>65%,Long
78588,TROT_MONTE,2000,10,19200,0.4345,72.42,7.3,15.95,16.94,20.4,0.0,5.8,0,3,1,99,1,1,>65%,Long
78589,TROT_MONTE,1600,12,11500,0.4345,51.29,12.0,7.93,8.28,20.4,0.0,5.8,0,3,1,99,1,1,45-55%,Moyen
78590,TROT_MONTE,1600,16,25900,0.4345,58.28,7.5,1.07,12.46,20.4,0.0,5.8,0,12,0,99,1,0,55-65%,Moyen
78592,TROT_MONTE,1600,16,25900,0.4345,57.92,8.3,0.63,7.77,20.4,0.0,5.8,0,8,0,99,3,0,55-65%,Moyen
78598,CROSS,2600,13,5000,0.5231,79.01,1.8,1.86,10.68,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Fond
78599,CROSS,2100,10,22000,0.5231,87.94,1.6,17.74,13.22,15.0,0.0,10.0,0,99,0,9,2,0,>65%,Long
78602,TROT_MONTE,3000,13,19200,0.4137,75.26,4.7,3.66,6.79,15.0,0.0,10.0,0,2,1,5,3,1,>65%,Fond
78605,PLAT,4200,13,26000,0.4137,73.34,4.2,6.26,9.64,15.0,0.0,10.0,0,7,0,99,1,0,>65%,Fond
78608,CROSS,2700,16,16500,0.3788,65.51,5.8,4.69,11.28,15.0,0.0,10.0,0,3,1,99,1,1,>65%,Fond
78609,CROSS,2650,16,18500,0.3552,61.04,3.8,5.21,11.78,15.0,0.0,10.0,0,8,0,99,2,0,55-65%,Fond
78611,CROSS,2650,16,18500,0.3552,57.98,7.1,4.88,4.39,15.0,0.0,10.0,0,1,1,1,2,1,55-65%,Fond
78616,CROSS,2100,10,4400,0.5231,83.67,2.1,13.88,18.56,15.0,0.0,10.0,0,99,0,3,1,0,>65%,Long
78617,CROSS,2100,8,4400,0.5231,90.32,2.8,3.18,5.48,15.0,0.0,10.0,0,99,0,5,4,0,>65%,Long
78619,CROSS,2600,8,5000,0.5231,83.06,2.6,0.86,6.05,15.0,0.0,10.0,0,2,1,2,5,1,>65%,Fond
78620,CROSS,2700,16,16500,0.3788,62.13,7.7,19.68,14.34,15.0,0.0,10.0,0,1,1,1,2,1,55-65%,Fond
78625,TROT_MONTE,2000,16,15400,0.4137,76.88,3.9,4.81,6.51,15.0,0.0,10.0,0,5,1,7,3,1,>65%,Long
78629,CROSS,2750,13,24000,0.3961,65.73,7.2,1.54,8.61,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78632,CROSS,2750,14,24000,0.3961,70.15,4.0,8.29,4.66,15.0,0.0,10.0,0,99,0,11,2,0,>65%,Fond
78636,TROT_MONTE,1400,16,16300,0.4137,63.11,5.7,14.58,18.3,15.0,0.0,10.0,0,13,0,99,1,0,55-65%,Sprint
78637,TROT_MONTE,1550,11,19200,0.4137,83.83,2.0,24.68,16.65,15.0,0.0,10.0,0,5,1,99,3,1,>65%,Moyen
78639,TROT_MONTE,1550,11,19200,0.4137,66.76,8.1,8.65,16.81,15.0,0.0,10.0,0,11,0,3,2,0,>65%,Moyen
78640,PLAT,3600,11,24000,0.4137,81.77,2.5,24.88,19.85,15.0,0.0,10.0,0,3,1,99,2,1,>65%,Fond
78650,PLAT,3800,15,26000,0.4137,77.46,3.6,14.53,8.99,15.0,0.0,10.0,0,11,0,6,1,0,>65%,Fond
78651,TROT_MONTE,1400,16,16300,0.4137,67.07,4.4,12.25,11.07,15.0,0.0,10.0,0,3,1,5,3,1,>65%,Sprint
78652,PLAT,3800,15,26000,0.4137,61.36,7.4,16.31,11.59,15.0,0.0,10.0,0,9,0,99,1,0,55-65%,Fond
78653,CROSS,2150,12,2500,0.4378,77.67,2.8,14.82,16.15,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Long
78655,CROSS,2150,12,2500,0.4378,73.04,5.1,8.36,14.39,15.0,0.0,10.0,0,4,1,99,1,1,>65%,Long
78660,CROSS,2150,13,2500,0.4378,77.8,2.9,16.37,20.13,15.0,0.0,10.0,0,99,0,99,1,0,>65%,Long
78668,TROT_MONTE,1600,14,144729,0.3942,66.63,5.6,13.54,9.7,15.0,0.0,10.0,0,5,1,5,4,1,>65%,Moyen
78669,TROT_MONTE,1200,12,230082,0.3942,82.54,3.3,0.49,23.28,15.0,0.0,10.0,0,3,1,3,3,1,>65%,Sprint
78670,TROT_MONTE,1000,14,230082,0.3942,62.62,6.9,0.4,7.56,15.0,0.0,10.0,0,99,0,7,1,0,55-65%,Sprint
78676,PLAT,3800,11,24000,0.4693,69.81,6.1,9.0,7.54,15.0,0.0,10.0,0,3,1,99,2,1,>65%,Fond
78677,PLAT,3500,13,24000,0.4693,84.85,2.0,20.65,20.69,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78679,PLAT,3500,13,24000,0.4693,44.25,17.0,1.23,5.57,15.0,0.0,10.0,0,6,0,99,1,0,30-45%,Fond
78680,TROT_MONTE,2800,14,10100,0.4693,56.79,7.0,2.05,10.47,15.0,0.0,10.0,0,11,0,99,1,0,55-65%,Fond
78686,CROSS,2650,12,3000,0.4378,83.17,2.6,6.46,7.25,15.0,0.0,10.0,0,3,1,3,3,1,>65%,Fond
78687,CROSS,2150,14,2500,0.4378,81.02,2.7,5.58,12.56,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
78693,CROSS,2200,16,31000,0.3572,76.2,2.7,8.1,20.32,15.0,0.0,10.0,0,5,1,3,2,1,>65%,Long
78694,CROSS,2450,15,150000,0.3572,65.79,6.1,22.22,14.8,15.0,0.0,10.0,0,9,0,99,1,0,>65%,Fond
78696,CROSS,2450,15,150000,0.3572,83.4,2.6,10.52,10.71,15.0,0.0,10.0,0,5,1,6,5,1,>65%,Fond
78699,CROSS,2200,15,31000,0.3572,87.02,1.6,26.88,14.29,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Long
78702,TROT_ATTELE,2450,13,120000,0.3572,72.76,4.8,2.65,8.88,15.0,0.0,10.0,0,99,0,99,1,0,>65%,Fond
78705,CROSS,2450,16,40000,0.3572,81.92,2.3,20.78,10.27,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
78706,CROSS,2200,16,31000,0.3572,76.86,3.2,10.59,6.9,15.0,0.0,10.0,0,99,0,3,3,0,>65%,Long
78711,TROT_ATTELE,2450,15,45000,0.3572,62.47,3.7,3.46,14.12,15.0,0.0,10.0,0,99,0,99,2,0,55-65%,Fond
78712,CROSS,2450,10,80000,0.3572,75.96,6.2,0.09,3.73,15.0,0.0,10.0,0,3,1,3,3,1,>65%,Fond
78713,TROT_ATTELE,2450,17,120000,0.3572,57.16,9.8,1.37,9.05,15.0,0.0,10.0,0,1,1,1,3,1,55-65%,Fond
78715,TROT_ATTELE,2450,17,120000,0.3572,61.71,9.1,11.22,15.34,15.0,0.0,10.0,0,4,1,99,2,1,55-65%,Fond
78719,CROSS,2650,10,23000,0.4427,80.05,3.4,1.68,3.28,15.0,0.0,10.0,0,99,0,2,4,0,>65%,Fond
78720,CROSS,2650,11,23000,0.4427,77.44,3.6,8.42,5.79,15.0,0.0,10.0,0,9,0,2,4,0,>65%,Fond
78722,CROSS,2650,10,33000,0.4427,72.83,4.1,11.51,16.23,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Fond
78723,TROT_MONTE,1600,15,14600,0.4344,52.91,11.0,7.16,9.88,21.2,0.1,15.1,0,4,1,3,4,1,45-55%,Moyen
78724,CROSS,2850,12,17500,0.4427,66.69,4.9,4.07,5.56,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Fond
78725,CROSS,2650,13,26000,0.4427,67.8,6.0,18.13,13.42,15.0,0.0,10.0,0,2,1,99,1,1,>65%,Fond
78727,CROSS,2650,13,26000,0.4427,86.02,1.6,16.79,23.99,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
78733,TROT_MONTE,1000,12,10948,0.5375,84.35,2.3,15.58,10.02,15.0,0.0,10.0,0,2,1,5,3,1,>65%,Sprint
78735,TROT_MONTE,1200,6,12512,0.5375,94.41,2.8,2.13,5.34,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
78736,CROSS,2140,10,260602,0.4949,89.74,2.1,16.77,10.31,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
78740,CROSS,2850,10,19500,0.4427,73.87,4.1,0.76,4.61,15.0,0.0,10.0,0,5,1,3,4,1,>65%,Fond
78741,TROT_MONTE,1000,8,12512,0.5375,86.9,3.2,10.01,7.54,15.0,0.0,10.0,0,5,1,99,3,1,>65%,Sprint
78742,TROT_MONTE,1600,9,12199,0.5375,88.13,2.9,3.8,19.06,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Moyen
78752,PLAT,3800,10,19000,0.4693,91.02,1.9,9.99,11.61,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78753,PLAT,3800,6,24000,0.4693,96.73,2.1,3.25,14.07,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
78756,TROT_MONTE,2400,6,25600,0.4344,94.58,3.4,6.14,14.97,21.2,0.1,15.1,0,1,1,1,4,1,>65%,Fond
78757,TROT_MONTE,2400,9,24700,0.4344,93.7,1.7,5.55,16.45,21.2,0.1,15.1,0,2,1,2,4,1,>65%,Fond
78762,TROT_MONTE,2800,11,14000,0.4693,80.56,3.3,2.27,10.07,15.0,0.0,10.0,0,7,0,4,2,0,>65%,Fond
78763,TROT_MONTE,3400,11,11900,0.4693,63.96,8.8,31.97,16.82,15.0,0.0,10.0,0,4,1,99,1,1,55-65%,Fond
78764,TROT_MONTE,2800,11,14000,0.4693,72.54,5.8,0.62,9.65,15.0,0.0,10.0,0,5,1,99,3,1,>65%,Fond
78767,TROT_MONTE,3400,11,11900,0.4693,89.52,1.7,20.08,18.65,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
78770,TROT_MONTE,1800,13,16500,0.4344,72.58,3.8,3.47,5.37,21.2,0.1,15.1,0,2,1,8,3,1,>65%,Moyen
78773,TROT_MONTE,2400,12,24700,0.4344,76.68,3.8,3.13,9.56,21.2,0.1,15.1,0,6,0,4,4,0,>65%,Fond
78780,TROT_MONTE,1400,13,16500,0.4344,78.31,3.9,0.37,12.58,21.2,0.1,15.1,0,7,0,2,4,0,>65%,Sprint
78783,TROT_MONTE,2400,11,22100,0.4344,60.04,9.0,14.86,14.12,21.2,0.1,15.1,0,4,1,99,2,1,55-65%,Fond
78787,TROT_MONTE,1800,15,17300,0.4344,90.09,2.0,28.92,16.99,21.2,0.1,15.1,0,3,1,6,3,1,>65%,Moyen
78788,TROT_MONTE,1600,11,8000,0.5329,79.88,3.6,7.35,6.43,15.0,0.0,10.0,0,8,0,3,3,0,>65%,Moyen
78789,TROT_MONTE,2400,11,10000,0.5329,56.15,9.4,4.63,10.08,15.0,0.0,10.0,0,5,1,99,2,1,55-65%,Fond
78797,TROT_MONTE,2000,16,33600,0.4389,72.12,4.1,18.25,21.16,15.6,1.6,8.6,0,3,1,99,1,1,>65%,Long
78803,TROT_MONTE,1600,11,15000,0.5329,86.26,2.4,27.56,15.59,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Moyen
78809,TROT_ATTELE,2625,9,20000,0.4475,80.05,5.4,2.61,7.31,15.0,0.0,10.0,0,99,0,3,4,0,>65%,Fond
78810,CROSS,2500,8,26000,0.4475,88.68,1.8,9.62,10.13,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Fond
78817,TROT_MONTE,2000,12,8200,0.5329,71.51,5.6,6.17,10.24,15.0,0.0,10.0,0,8,0,7,2,0,>65%,Long
78820,CROSS,2625,13,6000,0.4475,70.56,5.2,3.56,7.77,15.0,0.0,10.0,0,8,0,99,2,0,>65%,Fond
78826,TROT_MONTE,2000,6,119000,0.4389,89.53,7.3,0.89,16.29,15.6,1.6,8.6,0,6,0,4,4,0,>65%,Long
78827,TROT_MONTE,2000,8,350000,0.4389,90.02,2.8,0.46,8.73,15.6,1.6,8.6,0,2,1,5,4,1,>65%,Long
78828,TROT_MONTE,2000,20,96000,0.4389,44.96,10.0,2.07,13.26,15.6,1.6,8.6,0,4,1,99,1,1,30-45%,Long
78830,TROT_MONTE,1000,9,73200,0.4389,91.73,2.3,17.31,9.23,15.6,1.6,8.6,0,1,1,1,3,1,>65%,Sprint
78832,TROT_MONTE,1400,16,21000,0.4389,76.65,3.4,12.22,13.07,15.6,1.6,8.6,0,1,1,1,3,1,>65%,Sprint
78834,TROT_MONTE,1600,15,550000,0.4389,88.7,1.8,34.7,17.09,15.6,1.6,8.6,0,1,1,1,4,1,>65%,Moyen
78835,TROT_MONTE,2000,16,33600,0.4389,57.01,7.8,2.41,10.34,15.6,1.6,8.6,0,99,0,3,3,0,55-65%,Long
78839,TROT_MONTE,2000,20,96000,0.4389,64.6,4.3,14.78,8.59,15.6,1.6,8.6,0,1,1,1,2,1,55-65%,Long
78842,TROT_MONTE,1600,13,650000,0.4389,90.51,1.9,26.83,16.26,15.6,1.6,8.6,0,4,1,2,4,1,>65%,Moyen
78847,CROSS,2950,14,8000,0.4205,66.79,5.9,7.98,10.63,16.9,0.1,11.8,0,3,1,99,1,1,>65%,Fond
78848,TROT_MONTE,1100,10,5943,0.5307,90.14,1.6,20.94,15.26,15.0,0.0,10.0,0,2,1,99,4,1,>65%,Sprint
78852,TROT_ATTELE,2950,7,33000,0.4205,90.33,2.9,1.63,12.52,16.9,0.1,11.8,0,2,1,2,4,1,>65%,Fond
78853,CROSS,2950,9,22000,0.4205,70.95,5.2,3.57,20.71,16.9,0.1,11.8,0,7,0,99,0,0,>65%,Fond
78855,CROSS,2950,9,22000,0.4205,81.26,3.7,3.7,8.9,16.9,0.1,11.8,0,2,1,99,4,1,>65%,Fond
78856,TROT_ATTELE,2950,7,23000,0.4205,87.43,2.5,5.12,10.77,16.9,0.1,11.8,0,6,0,2,3,0,>65%,Fond
78859,TROT_MONTE,1200,10,9384,0.5307,87.51,3.1,14.71,18.19,15.0,0.0,10.0,0,6,0,99,2,0,>65%,Sprint
