date,hippodrome,temperature,precipitation,vent_kmh,terrain_lourd,date_str,hippo_str
2025-12-30,GRAIGNES,15.0,0.0,10.0,0,2025-12-30,GRAIGNES
2025-12-30,WOLVERHAMPTON,15.0,0.0,10.0,0,2025-12-30,WOLVERHAMPTON
2025-12-31,MONS (GHLIN),15.0,0.0,10.0,0,2025-12-31,MONS (GHLIN)
2025-12-31,WOLVEGA,15.0,0.0,10.0,0,2025-12-31,WOLVEGA
2026-01-01,GELSENKIRCHEN,15.0,0.0,10.0,0,2026-01-01,GELSENKIRCHEN
2026-01-01,SON PARDO,15.0,0.0,10.0,0,2026-01-01,SON PARDO
2026-01-03,LA CEPIERE,15.0,0.0,10.0,0,2026-01-03,LA CEPIERE
2026-01-03,PORNICHET,15.0,0.0,10.0,0,2026-01-03,PORNICHET
2026-01-03,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-03,MONS (GHLIN)
2026-01-04,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-01-04,SHA TIN (HONG KONG)
2026-01-04,DORTMUND,15.0,0.0,10.0,0,2026-01-04,DORTMUND
2026-01-04,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-01-04,PONT DE VIVAUX
2026-01-04,VALPARAISO,15.0,0.0,10.0,0,2026-01-04,VALPARAISO
2026-01-04,LE BOUSCAT,15.0,0.0,10.0,0,2026-01-04,LE BOUSCAT
2026-01-05,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-01-05,PONT DE VIVAUX
2026-01-05,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-01-05,WOLVERHAMPTON
2026-01-06,STRAUBING,15.0,0.0,10.0,0,2026-01-06,STRAUBING
2026-01-06,PORNICHET,15.0,0.0,10.0,0,2026-01-06,PORNICHET
2026-01-06,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-06,MONS (GHLIN)
2026-01-07,ANGERS,15.0,0.0,10.0,0,2026-01-07,ANGERS
2026-01-07,PORNICHET,15.0,0.0,10.0,0,2026-01-07,PORNICHET
2026-01-07,SON PARDO,15.0,0.0,10.0,0,2026-01-07,SON PARDO
2026-01-07,HAPPY VALLEY,15.0,0.0,10.0,0,2026-01-07,HAPPY VALLEY
2026-01-07,KEMPTON PARK,15.0,0.0,10.0,0,2026-01-07,KEMPTON PARK
2026-01-08,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-08,MONS (GHLIN)
2026-01-08,LE BOUSCAT,15.0,0.0,10.0,0,2026-01-08,LE BOUSCAT
2026-01-08,CONCEPCION,15.0,0.0,10.0,0,2026-01-08,CONCEPCION
2026-01-09,LA CEPIERE,15.0,0.0,10.0,0,2026-01-09,LA CEPIERE
2026-01-10,GELSENKIRCHEN,15.0,0.0,10.0,0,2026-01-10,GELSENKIRCHEN
2026-01-10,WOLVEGA,15.0,0.0,10.0,0,2026-01-10,WOLVEGA
2026-01-11,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-01-11,SHA TIN (HONG KONG)
2026-01-11,KRIEAU (VIENNE),15.0,0.0,10.0,0,2026-01-11,KRIEAU (VIENNE)
2026-01-11,VALPARAISO,15.0,0.0,10.0,0,2026-01-11,VALPARAISO
2026-01-11,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-01-11,AGEN LA GARENNE
2026-01-12,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-12,MONS (GHLIN)
2026-01-12,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-01-12,WOLVERHAMPTON
2026-01-13,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-13,MONS (GHLIN)
2026-01-13,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-01-13,PONT DE VIVAUX
2026-01-13,SOUTHWELL,15.0,0.0,10.0,0,2026-01-13,SOUTHWELL
2026-01-14,CORDEMAIS,15.0,0.0,10.0,0,2026-01-14,CORDEMAIS
2026-01-14,SON PARDO,15.0,0.0,10.0,0,2026-01-14,SON PARDO
2026-01-14,SAN ISIDRO,15.0,0.0,10.0,0,2026-01-14,SAN ISIDRO
2026-01-14,SOLVALLA,15.0,0.0,10.0,0,2026-01-14,SOLVALLA
2026-01-14,ABY GOTEBORG,15.0,0.0,10.0,0,2026-01-14,ABY GOTEBORG
2026-01-15,ANGERS,15.0,0.0,10.0,0,2026-01-15,ANGERS
2026-01-15,SON PARDO,15.0,0.0,10.0,0,2026-01-15,SON PARDO
2026-01-15,LA CEPIERE,15.0,0.0,10.0,0,2026-01-15,LA CEPIERE
2026-01-15,STRAUBING,15.0,0.0,10.0,0,2026-01-15,STRAUBING
2026-01-17,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-01-17,AGEN LA GARENNE
2026-01-17,WOLVEGA,15.0,0.0,10.0,0,2026-01-17,WOLVEGA
2026-01-18,DORTMUND,15.0,0.0,10.0,0,2026-01-18,DORTMUND
2026-01-18,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-01-18,SHA TIN (HONG KONG)
2026-01-18,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-01-18,PONT DE VIVAUX
2026-01-18,MARONAS,15.0,0.0,10.0,0,2026-01-18,MARONAS
2026-01-18,LE BOUSCAT,15.0,0.0,10.0,0,2026-01-18,LE BOUSCAT
2026-01-18,SAINT GALMIER,15.0,0.0,10.0,0,2026-01-18,SAINT GALMIER
2026-01-19,PORNICHET,15.0,0.0,10.0,0,2026-01-19,PORNICHET
2026-01-20,SON PARDO,15.0,0.0,10.0,0,2026-01-20,SON PARDO
2026-01-20,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-20,MONS (GHLIN)
2026-01-21,KEMPTON PARK,15.0,0.0,10.0,0,2026-01-21,KEMPTON PARK
2026-01-21,GELSENKIRCHEN,15.0,0.0,10.0,0,2026-01-21,GELSENKIRCHEN
2026-01-22,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-22,MONS (GHLIN)
2026-01-22,LA CEPIERE,15.0,0.0,10.0,0,2026-01-22,LA CEPIERE
2026-01-22,NEWCASTLE,15.0,0.0,10.0,0,2026-01-22,NEWCASTLE
2026-01-23,SAINT BRIEUC,15.0,0.0,10.0,0,2026-01-23,SAINT BRIEUC
2026-01-23,MEYDAN (E.A.U),15.0,0.0,10.0,0,2026-01-23,MEYDAN (E.A.U)
2026-01-24,WOLVEGA,15.0,0.0,10.0,0,2026-01-24,WOLVEGA
2026-01-24,SAINT GALMIER,15.0,0.0,10.0,0,2026-01-24,SAINT GALMIER
2026-01-24,PORNICHET,15.0,0.0,10.0,0,2026-01-24,PORNICHET
2026-01-26,LE BOUSCAT,15.0,0.0,10.0,0,2026-01-26,LE BOUSCAT
2026-01-26,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-01-26,WOLVERHAMPTON
2026-01-26,HEREFORD,15.0,0.0,10.0,0,2026-01-26,HEREFORD
2026-01-27,SON PARDO,15.0,0.0,10.0,0,2026-01-27,SON PARDO
2026-01-27,PORNICHET,15.0,0.0,10.0,0,2026-01-27,PORNICHET
2026-01-27,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-27,MONS (GHLIN)
2026-01-28,ANGERS,15.0,0.0,10.0,0,2026-01-28,ANGERS
2026-01-28,KEMPTON PARK,15.0,0.0,10.0,0,2026-01-28,KEMPTON PARK
2026-01-28,HAPPY VALLEY,15.0,0.0,10.0,0,2026-01-28,HAPPY VALLEY
2026-01-29,STRAUBING,15.0,0.0,10.0,0,2026-01-29,STRAUBING
2026-01-29,MONS (GHLIN),15.0,0.0,10.0,0,2026-01-29,MONS (GHLIN)
2026-01-30,LA CEPIERE,15.0,0.0,10.0,0,2026-01-30,LA CEPIERE
2026-01-31,SON PARDO,15.0,0.0,10.0,0,2026-01-31,SON PARDO
2026-01-31,WOLVEGA,15.0,0.0,10.0,0,2026-01-31,WOLVEGA
2026-02-01,DORTMUND,15.0,0.0,10.0,0,2026-02-01,DORTMUND
2026-02-01,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-02-01,SHA TIN (HONG KONG)
2026-02-01,SAINT GALMIER,15.0,0.0,10.0,0,2026-02-01,SAINT GALMIER
2026-02-01,VALPARAISO,15.0,0.0,10.0,0,2026-02-01,VALPARAISO
2026-02-01,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-02-01,AGEN LA GARENNE
2026-02-02,MAURE DE BRETAGNE,15.0,0.0,10.0,0,2026-02-02,MAURE DE BRETAGNE
2026-02-02,GRAIGNES,15.0,0.0,10.0,0,2026-02-02,GRAIGNES
2026-02-02,PALERMO,15.0,0.0,10.0,0,2026-02-02,PALERMO
2026-02-03,SON PARDO,15.0,0.0,10.0,0,2026-02-03,SON PARDO
2026-02-03,MONS (GHLIN),15.0,0.0,10.0,0,2026-02-03,MONS (GHLIN)
2026-02-04,GELSENKIRCHEN,15.0,0.0,10.0,0,2026-02-04,GELSENKIRCHEN
2026-02-04,NEWCASTLE,15.0,0.0,10.0,0,2026-02-04,NEWCASTLE
2026-02-05,MONS (GHLIN),15.0,0.0,10.0,0,2026-02-05,MONS (GHLIN)
2026-02-05,PORNICHET,15.0,0.0,10.0,0,2026-02-05,PORNICHET
2026-02-05,SOUTHWELL,15.0,0.0,10.0,0,2026-02-05,SOUTHWELL
2026-02-06,ARGENTAN,15.0,0.0,10.0,0,2026-02-06,ARGENTAN
2026-02-07,KRIEAU (VIENNE),15.0,0.0,10.0,0,2026-02-07,KRIEAU (VIENNE)
2026-02-07,LA CEPIERE,15.0,0.0,10.0,0,2026-02-07,LA CEPIERE
2026-02-07,WOLVEGA,15.0,0.0,10.0,0,2026-02-07,WOLVEGA
2026-02-08,LE BOUSCAT,15.0,0.0,10.0,0,2026-02-08,LE BOUSCAT
2026-02-08,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-02-08,SHA TIN (HONG KONG)
2026-02-08,STRAUBING,15.0,0.0,10.0,0,2026-02-08,STRAUBING
2026-02-08,MARONAS,15.0,0.0,10.0,0,2026-02-08,MARONAS
2026-02-08,HYERES,15.0,0.0,10.0,0,2026-02-08,HYERES
2026-02-09,MONS (GHLIN),15.0,0.0,10.0,0,2026-02-09,MONS (GHLIN)
2026-02-09,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-02-09,AGEN LA GARENNE
2026-02-09,GRAIGNES,15.0,0.0,10.0,0,2026-02-09,GRAIGNES
2026-02-09,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-02-09,WOLVERHAMPTON
2026-02-10,MACHECOUL,15.0,0.0,10.0,0,2026-02-10,MACHECOUL
2026-02-10,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-02-10,PONT DE VIVAUX
2026-02-10,MONS (GHLIN),15.0,0.0,10.0,0,2026-02-10,MONS (GHLIN)
2026-02-11,HAPPY VALLEY,15.0,0.0,10.0,0,2026-02-11,HAPPY VALLEY
2026-02-11,KEMPTON PARK,15.0,0.0,10.0,0,2026-02-11,KEMPTON PARK
2026-02-12,ANGERS,15.0,0.0,10.0,0,2026-02-12,ANGERS
2026-02-12,CONCEPCION,15.0,0.0,10.0,0,2026-02-12,CONCEPCION
2026-02-13,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-02-13,PONT DE VIVAUX
2026-02-14,SON PARDO,15.0,0.0,10.0,0,2026-02-14,SON PARDO
2026-02-14,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-02-14,SHA TIN (HONG KONG)
2026-02-14,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-02-14,AGEN LA GARENNE
2026-02-14,WOLVEGA,15.0,0.0,10.0,0,2026-02-14,WOLVEGA
2026-02-14,KING ABDULAZIZ RIYAD,15.0,0.0,10.0,0,2026-02-14,KING ABDULAZIZ RIYAD
2026-02-15,KRIEAU (VIENNE),15.0,0.0,10.0,0,2026-02-15,KRIEAU (VIENNE)
2026-02-15,MARONAS,15.0,0.0,10.0,0,2026-02-15,MARONAS
2026-02-15,MARIENDORF,15.0,0.0,10.0,0,2026-02-15,MARIENDORF
2026-02-16,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-02-16,PONT DE VIVAUX
2026-02-16,SAINT GALMIER,15.0,0.0,10.0,0,2026-02-16,SAINT GALMIER
2026-02-16,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-02-16,WOLVERHAMPTON
2026-02-17,SON PARDO,15.0,0.0,10.0,0,2026-02-17,SON PARDO
2026-02-17,LA CEPIERE,15.0,0.0,10.0,0,2026-02-17,LA CEPIERE
2026-02-17,MONS (GHLIN),15.0,0.0,10.0,0,2026-02-17,MONS (GHLIN)
2026-02-18,PORNICHET,15.0,0.0,10.0,0,2026-02-18,PORNICHET
2026-02-19,STRAUBING,15.0,0.0,10.0,0,2026-02-19,STRAUBING
2026-02-19,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-02-19,SHA TIN (HONG KONG)
2026-02-19,LA CEPIERE,15.0,0.0,10.0,0,2026-02-19,LA CEPIERE
2026-02-19,NEWCASTLE,15.0,0.0,10.0,0,2026-02-19,NEWCASTLE
2026-02-20,GELSENKIRCHEN,15.0,0.0,10.0,0,2026-02-20,GELSENKIRCHEN
2026-02-21,WOLVEGA,15.0,0.0,10.0,0,2026-02-21,WOLVEGA
2026-02-22,DORTMUND,15.0,0.0,10.0,0,2026-02-22,DORTMUND
2026-02-22,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-02-22,SHA TIN (HONG KONG)
2026-02-22,MACHECOUL,15.0,0.0,10.0,0,2026-02-22,MACHECOUL
2026-02-22,VALPARAISO,15.0,0.0,10.0,0,2026-02-22,VALPARAISO
2026-02-22,KRIEAU (VIENNE),15.0,0.0,10.0,0,2026-02-22,KRIEAU (VIENNE)
2026-02-22,LE BOUSCAT,15.0,0.0,10.0,0,2026-02-22,LE BOUSCAT
2026-02-22,PARAY LE MONIAL,15.0,0.0,10.0,0,2026-02-22,PARAY LE MONIAL
2026-02-23,VARIG ORKLA NORVEGE,15.0,0.0,10.0,0,2026-02-23,VARIG ORKLA NORVEGE
2026-02-23,MONS (GHLIN),15.0,0.0,10.0,0,2026-02-23,MONS (GHLIN)
2026-02-24,ANGERS,15.0,0.0,10.0,0,2026-02-24,ANGERS
2026-02-25,KEMPTON PARK,15.0,0.0,10.0,0,2026-02-25,KEMPTON PARK
2026-02-25,HAPPY VALLEY,15.0,0.0,10.0,0,2026-02-25,HAPPY VALLEY
2026-02-26,MONCHENGLADBACH,15.0,0.0,10.0,0,2026-02-26,MONCHENGLADBACH
2026-02-26,SON PARDO,15.0,0.0,10.0,0,2026-02-26,SON PARDO
2026-02-27,CORDEMAIS,15.0,0.0,10.0,0,2026-02-27,CORDEMAIS
2026-02-27,PORNICHET,15.0,0.0,10.0,0,2026-02-27,PORNICHET
2026-02-27,LA CEPIERE,15.0,0.0,10.0,0,2026-02-27,LA CEPIERE
2026-02-28,MONS (GHLIN),15.0,0.0,10.0,0,2026-02-28,MONS (GHLIN)
2026-02-28,WOLVEGA,15.0,0.0,10.0,0,2026-02-28,WOLVEGA
2026-02-28,MEYDAN (E.A.U),15.0,0.0,10.0,0,2026-02-28,MEYDAN (E.A.U)
2026-03-01,SON PARDO,15.0,0.0,10.0,0,2026-03-01,SON PARDO
2026-03-01,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-03-01,SHA TIN (HONG KONG)
2026-03-01,VIRE,15.0,0.0,10.0,0,2026-03-01,VIRE
2026-03-01,KRIEAU (VIENNE),15.0,0.0,10.0,0,2026-03-01,KRIEAU (VIENNE)
2026-03-01,LA CEPIERE,15.0,0.0,10.0,0,2026-03-01,LA CEPIERE
2026-03-01,CAVAILLON,15.0,0.0,10.0,0,2026-03-01,CAVAILLON
2026-03-01,CHATILLON/CHALARONNE,15.0,0.0,10.0,0,2026-03-01,CHATILLON/CHALARONNE
2026-03-01,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-03-01,AGEN LA GARENNE
2026-03-02,CAEN,15.0,0.0,10.0,0,2026-03-02,CAEN
2026-03-03,SON PARDO,15.0,0.0,10.0,0,2026-03-03,SON PARDO
2026-03-03,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-03-03,AGEN LA GARENNE
2026-03-03,MONS (GHLIN),15.0,0.0,10.0,0,2026-03-03,MONS (GHLIN)
2026-03-04,LE MANS,15.0,0.0,10.0,0,2026-03-04,LE MANS
2026-03-04,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-03-04,PONT DE VIVAUX
2026-03-04,KEMPTON PARK,15.0,0.0,10.0,0,2026-03-04,KEMPTON PARK
2026-03-04,HAPPY VALLEY,15.0,0.0,10.0,0,2026-03-04,HAPPY VALLEY
2026-03-05,AVENCHES,15.0,0.0,10.0,0,2026-03-05,AVENCHES
2026-03-05,CAEN,15.0,0.0,10.0,0,2026-03-05,CAEN
2026-03-05,NEWCASTLE,15.0,0.0,10.0,0,2026-03-05,NEWCASTLE
2026-03-06,ARGENTAN,15.0,0.0,10.0,0,2026-03-06,ARGENTAN
2026-03-06,WOLVEGA,15.0,0.0,10.0,0,2026-03-06,WOLVEGA
2026-03-07,LIGNIERES,15.0,0.0,10.0,0,2026-03-07,LIGNIERES
2026-03-07,LE BOUSCAT,15.0,0.0,10.0,0,2026-03-07,LE BOUSCAT
2026-03-07,MARTINIQUE,15.0,0.0,10.0,0,2026-03-07,MARTINIQUE
2026-03-08,DORTMUND,15.0,0.0,10.0,0,2026-03-08,DORTMUND
2026-03-08,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-03-08,SHA TIN (HONG KONG)
2026-03-08,CORDEMAIS,15.0,0.0,10.0,0,2026-03-08,CORDEMAIS
2026-03-08,KRIEAU (VIENNE),15.0,0.0,10.0,0,2026-03-08,KRIEAU (VIENNE)
2026-03-08,LA CAPELLE,15.0,0.0,10.0,0,2026-03-08,LA CAPELLE
2026-03-08,SAN ISIDRO,15.0,0.0,10.0,0,2026-03-08,SAN ISIDRO
2026-03-08,FEURS,15.0,0.0,10.0,0,2026-03-08,FEURS
2026-03-09,CAEN,15.0,0.0,10.0,0,2026-03-09,CAEN
2026-03-09,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-03-09,PONT DE VIVAUX
2026-03-10,SON PARDO,15.0,0.0,10.0,0,2026-03-10,SON PARDO
2026-03-10,LE BOUSCAT,15.0,0.0,10.0,0,2026-03-10,LE BOUSCAT
2026-03-10,MONS (GHLIN),15.0,0.0,10.0,0,2026-03-10,MONS (GHLIN)
2026-03-10,CHELTENHAM,15.0,0.0,10.0,0,2026-03-10,CHELTENHAM
2026-03-11,HAPPY VALLEY,15.0,0.0,10.0,0,2026-03-11,HAPPY VALLEY
2026-03-11,CHELTENHAM,15.0,0.0,10.0,0,2026-03-11,CHELTENHAM
2026-03-11,NEWCASTLE,15.0,0.0,10.0,0,2026-03-11,NEWCASTLE
2026-03-12,MONT DE MARSAN,15.0,0.0,10.0,0,2026-03-12,MONT DE MARSAN
2026-03-12,CAEN,15.0,0.0,10.0,0,2026-03-12,CAEN
2026-03-12,SAINT GALMIER,15.0,0.0,10.0,0,2026-03-12,SAINT GALMIER
2026-03-12,MONS (GHLIN),15.0,0.0,10.0,0,2026-03-12,MONS (GHLIN)
2026-03-12,CHELTENHAM,15.0,0.0,10.0,0,2026-03-12,CHELTENHAM
2026-03-13,BORELY,15.0,0.0,10.0,0,2026-03-13,BORELY
2026-03-13,SENONNES POUANCE,15.0,0.0,10.0,0,2026-03-13,SENONNES POUANCE
2026-03-13,WOLVEGA,15.0,0.0,10.0,0,2026-03-13,WOLVEGA
2026-03-13,CHELTENHAM,15.0,0.0,10.0,0,2026-03-13,CHELTENHAM
2026-03-13,LA CEPIERE,15.0,0.0,10.0,0,2026-03-13,LA CEPIERE
2026-03-14,LISIEUX,15.0,0.0,10.0,0,2026-03-14,LISIEUX
2026-03-14,REIMS,15.0,0.0,10.0,0,2026-03-14,REIMS
2026-03-14,PALERMO,15.0,0.0,10.0,0,2026-03-14,PALERMO
2026-03-15,CHARTRES,15.0,0.0,10.0,0,2026-03-15,CHARTRES
2026-03-15,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-03-15,SHA TIN (HONG KONG)
2026-03-15,GRAIGNES,15.0,0.0,10.0,0,2026-03-15,GRAIGNES
2026-03-15,MARONAS,15.0,0.0,10.0,0,2026-03-15,MARONAS
2026-03-15,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-03-15,AGEN LA GARENNE
2026-03-16,JARLSBERG,15.0,0.0,10.0,0,2026-03-16,JARLSBERG
2026-03-16,CAEN,15.0,0.0,10.0,0,2026-03-16,CAEN
2026-03-16,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-03-16,WOLVERHAMPTON
2026-03-16,CHATILLON/CHALARONNE,15.0,0.0,10.0,0,2026-03-16,CHATILLON/CHALARONNE
2026-03-17,SON PARDO,15.0,0.0,10.0,0,2026-03-17,SON PARDO
2026-03-17,MONS (GHLIN),15.0,0.0,10.0,0,2026-03-17,MONS (GHLIN)
2026-03-18,BORELY,15.0,0.0,10.0,0,2026-03-18,BORELY
2026-03-18,VIRE,15.0,0.0,10.0,0,2026-03-18,VIRE
2026-03-18,LA CEPIERE,15.0,0.0,10.0,0,2026-03-18,LA CEPIERE
2026-03-18,KEMPTON PARK,15.0,0.0,10.0,0,2026-03-18,KEMPTON PARK
2026-03-18,SAINT GALMIER,15.0,0.0,10.0,0,2026-03-18,SAINT GALMIER
2026-03-18,HAPPY VALLEY,15.0,0.0,10.0,0,2026-03-18,HAPPY VALLEY
2026-03-19,AVENCHES,15.0,0.0,10.0,0,2026-03-19,AVENCHES
2026-03-19,CAEN,15.0,0.0,10.0,0,2026-03-19,CAEN
2026-03-19,REIMS,15.0,0.0,10.0,0,2026-03-19,REIMS
2026-03-19,MUNICH-DAGLFING,15.0,0.0,10.0,0,2026-03-19,MUNICH-DAGLFING
2026-03-20,BORELY,15.0,0.0,10.0,0,2026-03-20,BORELY
2026-03-20,LE MANS,15.0,0.0,10.0,0,2026-03-20,LE MANS
2026-03-20,LA CEPIERE,15.0,0.0,10.0,0,2026-03-20,LA CEPIERE
2026-03-21,LA TESTE,15.0,0.0,10.0,0,2026-03-21,LA TESTE
2026-03-21,WOLVEGA,15.0,0.0,10.0,0,2026-03-21,WOLVEGA
2026-03-22,STRASBOURG,15.0,0.0,10.0,0,2026-03-22,STRASBOURG
2026-03-22,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-03-22,SHA TIN (HONG KONG)
2026-03-22,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-03-22,AGEN LA GARENNE
2026-03-22,PONT DE VIVAUX,15.0,0.0,10.0,0,2026-03-22,PONT DE VIVAUX
2026-03-22,MARONAS,15.0,0.0,10.0,0,2026-03-22,MARONAS
2026-03-22,LA CAPELLE,15.0,0.0,10.0,0,2026-03-22,LA CAPELLE
2026-03-22,PARAY LE MONIAL,15.0,0.0,10.0,0,2026-03-22,PARAY LE MONIAL
2026-03-23,MONT DE MARSAN,15.0,0.0,10.0,0,2026-03-23,MONT DE MARSAN
2026-03-23,SANTIAGO,15.0,0.0,10.0,0,2026-03-23,SANTIAGO
2026-03-24,SON PARDO,15.0,0.0,10.0,0,2026-03-24,SON PARDO
2026-03-24,MAURE DE BRETAGNE,15.0,0.0,10.0,0,2026-03-24,MAURE DE BRETAGNE
2026-03-24,MONS (GHLIN),15.0,0.0,10.0,0,2026-03-24,MONS (GHLIN)
2026-03-25,CAEN,15.0,0.0,10.0,0,2026-03-25,CAEN
2026-03-25,BORELY,15.0,0.0,10.0,0,2026-03-25,BORELY
2026-03-25,HAPPY VALLEY,15.0,0.0,10.0,0,2026-03-25,HAPPY VALLEY
2026-03-25,PORNICHET,15.0,0.0,10.0,0,2026-03-25,PORNICHET
2026-03-25,KEMPTON PARK,15.0,0.0,10.0,0,2026-03-25,KEMPTON PARK
2026-03-26,AVENCHES,15.0,0.0,10.0,0,2026-03-26,AVENCHES
2026-03-26,LISIEUX,15.0,0.0,10.0,0,2026-03-26,LISIEUX
2026-03-26,LA CEPIERE,15.0,0.0,10.0,0,2026-03-26,LA CEPIERE
2026-03-26,MONS (GHLIN),15.0,0.0,10.0,0,2026-03-26,MONS (GHLIN)
2026-03-27,BORELY,15.0,0.0,10.0,0,2026-03-27,BORELY
2026-03-27,LE BOUSCAT,15.0,0.0,10.0,0,2026-03-27,LE BOUSCAT
2026-03-27,WOLVEGA,15.0,0.0,10.0,0,2026-03-27,WOLVEGA
2026-03-28,NANCY-BRABOIS,15.0,0.0,10.0,0,2026-03-28,NANCY-BRABOIS
2026-03-28,MEYDAN (E.A.U),15.0,0.0,10.0,0,2026-03-28,MEYDAN (E.A.U)
2026-03-28,GELSENKIRCHEN,15.0,0.0,10.0,0,2026-03-28,GELSENKIRCHEN
2026-03-28,SAN ISIDRO,15.0,0.0,10.0,0,2026-03-28,SAN ISIDRO
2026-03-28,DONCASTER,15.0,0.0,10.0,0,2026-03-28,DONCASTER
2026-03-29,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2026-03-29,SHA TIN (HONG KONG)
2026-03-29,CHATELAILLON,15.0,0.0,10.0,0,2026-03-29,CHATELAILLON
2026-03-29,MARONAS,15.0,0.0,10.0,0,2026-03-29,MARONAS
2026-03-29,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-03-29,AGEN LA GARENNE
2026-03-29,CAVAILLON,15.0,0.0,10.0,0,2026-03-29,CAVAILLON
2026-03-30,CAEN,15.0,0.0,10.0,0,2026-03-30,CAEN
2026-03-30,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-03-30,WOLVERHAMPTON
2026-03-30,CHATILLON/CHALARONNE,15.0,0.0,10.0,0,2026-03-30,CHATILLON/CHALARONNE
2026-03-31,MONS (GHLIN),15.0,0.0,10.0,0,2026-03-31,MONS (GHLIN)
2026-04-01,SON PARDO,15.0,0.0,10.0,0,2026-04-01,SON PARDO
2026-04-01,ANGERS,15.0,0.0,10.0,0,2026-04-01,ANGERS
2026-04-01,LA TESTE,15.0,0.0,10.0,0,2026-04-01,LA TESTE
2026-04-01,KEMPTON PARK,15.0,0.0,10.0,0,2026-04-01,KEMPTON PARK
2026-04-01,AVIGNON,15.0,0.0,10.0,0,2026-04-01,AVIGNON
2026-04-02,AGEN LA GARENNE,15.0,0.0,10.0,0,2026-04-02,AGEN LA GARENNE
2026-04-02,SOUTHWELL,15.0,0.0,10.0,0,2026-04-02,SOUTHWELL
2026-04-03,BORELY,15.0,0.0,10.0,0,2026-04-03,BORELY
2026-04-03,LA CEPIERE,15.0,0.0,10.0,0,2026-04-03,LA CEPIERE
2026-04-03,WOLVEGA,15.0,0.0,10.0,0,2026-04-03,WOLVEGA
2026-04-04,AVENCHES,15.0,0.0,10.0,0,2026-04-04,AVENCHES
2026-04-04,NANCY-BRABOIS,15.0,0.0,10.0,0,2026-04-04,NANCY-BRABOIS
2026-04-04,WOLVERHAMPTON,15.0,0.0,10.0,0,2026-04-04,WOLVERHAMPTON
2026-04-05,LE LION D'ANGERS,15.0,0.0,10.0,0,2026-04-05,LE LION D'ANGERS
2026-04-05,HOPPEGARTEN,15.0,0.0,10.0,0,2026-04-05,HOPPEGARTEN
2026-04-05,SAN ISIDRO,15.0,0.0,10.0,0,2026-04-05,SAN ISIDRO
2026-04-05,CHARTRES,15.0,0.0,10.0,0,2026-04-05,CHARTRES
2026-04-05,CARPENTRAS,15.0,0.0,10.0,0,2026-04-05,CARPENTRAS
2026-04-05,BEAUMONT DE LOMAGNE,15.0,0.0,10.0,0,2026-04-05,BEAUMONT DE LOMAGNE
2026-04-05,ECOMMOY,15.0,0.0,10.0,0,2026-04-05,ECOMMOY
2026-04-06,KRIEAU (VIENNE),15.0,0.0,10.0,0,2026-04-06,KRIEAU (VIENNE)
